id,date,amount,card,id_merchant
2539,04-06-2018 08:30,19.49,5.84227E+11,63
2604,04-06-2018 16:11,19.9,3.56195E+15,55
2313,04-06-2018 17:48,1.89,5.84227E+11,129
2588,04-06-2018 18:57,15.25,4.53999E+15,33
1250,04-06-2018 21:20,11.58,2.13194E+14,91
1601,04-06-2018 21:37,10.78,5.84227E+11,7
1229,04-06-2018 23:20,11.35,5.84227E+11,111
2804,05-06-2018 04:15,16.47,3.51711E+15,58
217,05-06-2018 08:19,4.6,3.56195E+15,17
3142,05-06-2018 10:44,16.56,3.56195E+15,41
2481,05-06-2018 11:13,16.96,6.75911E+11,150
2968,05-06-2018 14:48,15.35,3.5822E+15,77
2071,05-06-2018 18:00,5.39,4.7432E+18,19
428,05-06-2018 21:11,3.51,3.76028E+14,12
1288,05-06-2018 22:33,10.36,3.4412E+14,14
1244,06-06-2018 00:21,10.48,1.80099E+14,113
1973,06-06-2018 01:24,3.37,1.80099E+14,130
3415,06-06-2018 01:24,3.31,5.17595E+15,81
1596,06-06-2018 06:52,10.65,3.00783E+13,137
2365,06-06-2018 12:36,1.53,3.56195E+15,141
2359,06-06-2018 18:06,3.68,4.74104E+12,103
1538,06-06-2018 18:54,10.65,6.75911E+11,7
1667,06-06-2018 20:05,11.05,4.02791E+15,37
2210,06-06-2018 20:39,1.88,3.51695E+15,49
3115,06-06-2018 21:40,14.81,5.17595E+15,15
224,06-06-2018 21:50,749,4.31965E+12,36
2724,06-06-2018 23:08,18.11,3.53565E+15,24
715,07-06-2018 01:29,3.13,5.17595E+15,142
1742,07-06-2018 02:50,12.69,3.00783E+13,62
2224,07-06-2018 07:07,1.62,3.56107E+15,114
2276,07-06-2018 08:00,4.14,5.03843E+11,11
3360,07-06-2018 08:58,1.41,4.50641E+15,90
2105,07-06-2018 17:23,4.78,4.50641E+15,108
1277,07-06-2018 19:19,11.42,4.76105E+18,77
1428,07-06-2018 19:41,10.69,4.31965E+12,78
1987,07-06-2018 22:14,1.99,3.53565E+15,107
2080,07-06-2018 23:47,2.23,4.58696E+18,70
2808,08-06-2018 01:11,13.9,5.50071E+15,20
2152,08-06-2018 01:43,3.72,4.64401E+18,11
2552,08-06-2018 02:31,14.93,5.5706E+15,101
113,08-06-2018 05:37,9.29,3.76028E+14,4
443,08-06-2018 06:17,7.79,4.53999E+15,97
1423,08-06-2018 07:25,11.88,3.72415E+14,20
2673,08-06-2018 07:31,17.03,4.26849E+15,122
2249,08-06-2018 12:38,5.93,4.15984E+18,7
816,08-06-2018 13:48,1.98,3.51711E+15,97
2993,08-06-2018 15:21,17.8,5.5706E+15,48
1158,08-06-2018 18:48,11.04,4.72378E+18,69
2722,09-06-2018 02:00,16.42,3.00633E+13,142
1910,09-06-2018 02:21,10.7,5.5706E+15,127
2723,09-06-2018 07:29,18.82,4.18816E+15,65
2322,09-06-2018 08:28,4.54,3.53565E+15,85
3227,09-06-2018 16:11,19.22,3.56195E+15,12
3202,09-06-2018 16:31,18.7,4.83448E+15,27
1868,09-06-2018 20:17,10.07,6.01199E+15,135
3080,09-06-2018 22:02,18.89,3.56195E+15,50
3437,09-06-2018 23:50,1.03,4.31965E+12,141
2024,10-06-2018 01:43,3.61,4.16531E+18,123
2527,10-06-2018 01:56,16.26,3.4412E+14,68
1351,10-06-2018 03:32,11.15,4.26369E+15,107
2195,10-06-2018 04:34,1.25,6.50024E+15,78
2403,10-06-2018 04:37,3.32,4.71177E+15,21
3143,10-06-2018 04:54,1795,3.0182E+13,45
2717,10-06-2018 07:55,16.16,4.498E+12,10
2988,10-06-2018 08:20,15.05,5.13584E+15,127
841,10-06-2018 11:53,2.71,4.96292E+18,102
2316,10-06-2018 12:31,2.31,4.64401E+18,88
901,10-06-2018 15:58,11.6,6.50024E+15,77
308,11-06-2018 13:38,4.37,3.58135E+15,7
595,11-06-2018 15:02,1.72,4.58696E+18,5
2937,11-06-2018 18:09,13.95,4.02791E+15,42
3206,11-06-2018 19:43,15.67,5.29719E+15,78
2600,11-06-2018 20:36,15.74,3.58135E+15,120
1893,12-06-2018 02:08,10.15,4.31965E+12,64
1096,12-06-2018 06:31,11.01,3.72415E+14,58
1674,12-06-2018 07:21,10.53,4.53999E+15,114
928,12-06-2018 10:25,10.78,4.6819E+12,135
12,12-06-2018 13:46,6.69,4.16531E+18,79
1496,12-06-2018 13:58,10.88,4.71177E+15,16
1579,12-06-2018 16:28,10.45,4.53999E+15,39
1106,12-06-2018 16:33,10.29,4.15984E+18,99
2163,12-06-2018 21:59,2.46,6.50024E+15,19
574,12-06-2018 23:23,1.69,3.00633E+13,52
2872,13-06-2018 02:02,16.4,3.58135E+15,111
713,13-06-2018 05:34,0.67,3.4412E+14,48
2955,13-06-2018 08:46,17.56,4.2791E+18,102
68,13-06-2018 10:25,3.67,5.50071E+15,11
3069,13-06-2018 21:43,18.95,4.18816E+15,125
2398,13-06-2018 22:16,3.35,4.26849E+15,26
1319,13-06-2018 22:18,10.33,2.13194E+14,35
116,14-06-2018 02:24,7.52,2.13194E+14,78
1264,14-06-2018 02:45,10.2,3.56107E+15,39
1644,14-06-2018 06:41,10.18,5.13584E+15,70
2092,14-06-2018 11:31,1.06,3.56195E+15,59
431,14-06-2018 11:45,5.13,4.86676E+18,141
2979,14-06-2018 12:17,16.29,4.31965E+12,106
3450,14-06-2018 16:14,2.58,4.58696E+18,97
1955,14-06-2018 16:57,1.55,3.76028E+14,14
1485,14-06-2018 18:37,10.03,5.84227E+11,21
776,14-06-2018 20:55,2.37,4.64401E+18,59
2579,14-06-2018 22:59,14.98,4.72378E+18,11
1073,15-06-2018 02:47,11.78,3.4412E+14,62
2713,15-06-2018 03:28,19.28,5.03843E+11,25
1059,15-06-2018 03:28,10.47,3.4412E+14,116
3372,15-06-2018 05:46,3.19,3.53565E+15,56
2583,15-06-2018 09:16,12.64,4.86676E+18,56
151,15-06-2018 11:57,8.34,4.96292E+18,31
244,15-06-2018 14:55,3.69,6.50024E+15,112
2898,15-06-2018 16:47,20.81,6.50024E+15,110
3108,15-06-2018 19:45,17.34,4.76105E+18,147
2114,15-06-2018 21:15,5.52,3.51711E+15,87
1707,16-06-2018 00:05,10.09,4.83448E+15,131
3476,16-06-2018 00:32,2.72,6.50024E+15,13
1345,16-06-2018 07:02,10.56,6.50024E+15,137
1649,16-06-2018 11:51,12.9,3.76028E+14,61
1289,16-06-2018 14:43,11.5,5.13584E+15,144
249,17-06-2018 02:45,691,3.0182E+13,70
2064,17-06-2018 02:53,2.19,5.5706E+15,138
2281,17-06-2018 06:52,1.89,4.96292E+18,98
1718,17-06-2018 10:00,11.21,3.5822E+15,141
2156,17-06-2018 11:02,1.26,4.18816E+15,37
499,17-06-2018 12:59,3.85,2.13194E+14,10
1191,17-06-2018 15:59,1103,5.5706E+15,23
1383,17-06-2018 20:19,12.18,6.50024E+15,22
706,17-06-2018 20:46,2.76,5.50071E+15,147
862,17-06-2018 23:32,3.21,5.17595E+15,38
2261,18-06-2018 01:03,5.01,4.64401E+18,88
2431,18-06-2018 03:08,4.79,4.96292E+18,25
477,18-06-2018 08:04,6.23,4.53999E+15,84
1553,18-06-2018 12:54,10.11,4.96292E+18,40
3458,18-06-2018 14:11,1.42,5.01809E+11,140
761,18-06-2018 15:54,1.43,3.76028E+14,59
1609,18-06-2018 17:20,10.42,4.53999E+15,91
3474,18-06-2018 19:37,1.67,6.75911E+11,100
2218,18-06-2018 19:59,3.26,4.96292E+18,88
422,18-06-2018 22:40,6.45,3.51695E+15,18
528,18-06-2018 23:05,258,3.0143E+13,72
2614,19-06-2018 02:45,17.25,4.86676E+18,107
768,19-06-2018 02:55,3.88,5.36178E+15,76
3269,19-06-2018 03:16,15.38,3.56107E+15,113
1942,19-06-2018 04:17,3.01,4.7432E+18,128
3230,19-06-2018 07:16,15.98,3.72415E+14,47
2171,19-06-2018 08:34,1.46,5.03843E+11,125
2414,19-06-2018 08:36,4.03,4.83448E+15,32
1399,19-06-2018 10:03,10.88,4.72378E+18,102
2259,19-06-2018 14:23,1.19,4.6819E+12,6
31,19-06-2018 16:01,3.26,5.17595E+15,78
3272,19-06-2018 21:04,14.58,5.03843E+11,66
3239,20-06-2018 01:05,16.32,4.83448E+15,119
1098,20-06-2018 03:11,11.03,3.53565E+15,61
2522,20-06-2018 09:58,17.88,5.29719E+15,21
978,20-06-2018 12:30,12.47,5.29719E+15,61
1751,20-06-2018 12:53,11.98,3.0143E+13,11
1132,20-06-2018 16:52,12.56,3.0182E+13,51
1343,21-06-2018 02:23,11.05,1.80099E+14,5
1181,21-06-2018 10:44,10.31,4.15072E+15,9
2310,21-06-2018 12:19,1.96,3.4412E+14,145
1622,21-06-2018 13:16,1102,5.0188E+11,128
1122,21-06-2018 13:21,13.61,5.5706E+15,31
2372,21-06-2018 14:24,4.13,3.76028E+14,10
1100,21-06-2018 19:30,10.15,4.96292E+18,30
3051,21-06-2018 22:11,20.65,4.15072E+15,42
3034,21-06-2018 22:14,17.51,5.17595E+15,111
300,21-06-2018 23:51,6.8,4.26369E+15,92
1021,22-06-2018 00:30,10.84,4.74104E+12,77
293,22-06-2018 02:14,2.82,5.36178E+15,123
2396,22-06-2018 03:55,5.14,4.96292E+18,140
2430,22-06-2018 04:44,3.95,4.18816E+15,75
2582,22-06-2018 06:16,1813,4.31965E+12,40
1826,22-06-2018 07:42,10.16,3.76028E+14,33
712,22-06-2018 07:42,2.88,4.72378E+18,10
2283,22-06-2018 11:53,1.29,3.51711E+15,77
980,22-06-2018 15:20,10.04,5.0188E+11,150
2725,22-06-2018 16:08,14.45,4.498E+12,149
120,22-06-2018 16:17,7.12,5.84227E+11,36
1736,22-06-2018 20:36,10.27,3.56195E+15,39
3245,22-06-2018 22:49,17.73,3.4412E+14,74
2032,23-06-2018 00:39,2.12,3.00633E+13,143
2131,23-06-2018 06:24,5.57,5.01809E+11,140
3194,23-06-2018 06:43,19.67,4.58696E+18,26
2484,23-06-2018 07:12,18.56,4.83448E+15,64
1321,23-06-2018 09:15,11.11,5.84227E+11,37
3367,23-06-2018 09:17,2.38,4.27647E+12,78
1101,23-06-2018 10:06,11.79,3.76028E+14,5
245,23-06-2018 17:02,5.88,4.7432E+18,27
649,23-06-2018 19:20,1.84,4.27647E+12,143
2736,23-06-2018 20:40,13.6,4.498E+12,107
3218,23-06-2018 22:36,16.61,4.31965E+12,144
2374,24-06-2018 06:44,2.36,3.00783E+13,88
2833,24-06-2018 07:28,18.6,5.17595E+15,44
3152,24-06-2018 11:37,16.99,5.0188E+11,134
1268,24-06-2018 15:26,10.69,4.26369E+15,41
358,24-06-2018 15:48,4.88,4.498E+12,3
2468,24-06-2018 20:23,17.37,5.17595E+15,111
1391,24-06-2018 21:50,11.12,5.36178E+15,53
2,24-06-2018 22:54,4.96,4.86676E+18,61
3141,25-06-2018 05:30,14.54,6.01199E+15,16
1564,25-06-2018 06:51,11.72,5.84227E+11,60
319,25-06-2018 07:07,3.09,6.50024E+15,133
1523,25-06-2018 09:17,11.53,3.72415E+14,77
3099,25-06-2018 10:37,14.45,3.58135E+15,107
2903,25-06-2018 13:11,18.34,4.53999E+15,14
2569,25-06-2018 16:31,17.9,6.01199E+15,13
548,25-06-2018 16:44,2.06,4.26849E+15,100
2676,25-06-2018 20:22,15.25,5.50071E+15,130
69,25-06-2018 20:51,7.29,5.0188E+11,11
3293,25-06-2018 20:59,16.1,5.0188E+11,38
645,26-06-2018 06:14,1.36,4.64401E+18,12
2447,26-06-2018 06:58,2.64,4.26849E+15,67
2467,26-06-2018 08:00,15.94,5.03843E+11,141
1606,26-06-2018 09:10,10.2,6.01199E+15,84
3246,26-06-2018 17:36,17.44,3.53565E+15,102
648,26-06-2018 18:26,1.04,3.51695E+15,13
3318,27-06-2018 01:27,1592,5.0188E+11,136
2483,27-06-2018 04:52,17.03,4.2791E+18,53
297,27-06-2018 08:22,6.68,5.17595E+15,150
2474,27-06-2018 12:40,14.9,5.84227E+11,2
2264,27-06-2018 14:33,5.24,3.72415E+14,26
498,27-06-2018 14:34,2.69,5.03843E+11,67
2075,27-06-2018 15:32,4.71,3.58135E+15,75
813,27-06-2018 16:38,2.87,4.26849E+15,114
169,27-06-2018 22:41,9.84,3.00783E+13,129
1694,28-06-2018 11:26,10.73,4.96292E+18,30
2391,28-06-2018 12:21,5.41,4.6819E+12,33
612,28-06-2018 13:11,1.37,4.53999E+15,131
2997,28-06-2018 15:12,14.58,4.6819E+12,75
2357,28-06-2018 16:02,3.81,5.13584E+15,5
3017,28-06-2018 16:13,16.04,4.74104E+12,101
1226,28-06-2018 20:29,10.85,6.01199E+15,88
1129,28-06-2018 21:13,1108,5.0188E+11,35
1664,28-06-2018 22:02,10.16,5.29719E+15,2
979,29-06-2018 04:03,10.06,2.13194E+14,129
2165,29-06-2018 04:54,4.4,4.02791E+15,12
2783,29-06-2018 06:24,16.3,6.50024E+15,51
1008,29-06-2018 10:43,10.98,5.13584E+15,137
2726,29-06-2018 10:46,14.5,4.64401E+18,22
414,29-06-2018 15:35,7.99,4.64401E+18,70
773,29-06-2018 17:07,2.79,4.02791E+15,146
1876,29-06-2018 17:52,10.19,4.16531E+18,108
2693,29-06-2018 19:04,15.53,3.53565E+15,73
2506,29-06-2018 20:43,17.56,4.6819E+12,118
100,29-06-2018 21:52,8.55,5.50071E+15,103
1610,29-06-2018 22:15,10.49,4.58696E+18,66
3251,29-06-2018 23:08,13.99,4.72378E+18,32
260,30-06-2018 01:02,6.65,5.84227E+11,86
140,30-06-2018 01:30,3.24,3.00633E+13,106
1004,30-06-2018 01:51,10.31,4.50641E+15,14
654,30-06-2018 01:56,121,3.4412E+14,20
2228,30-06-2018 02:40,4.54,4.27647E+12,104
671,30-06-2018 03:05,2.27,3.72415E+14,87
584,30-06-2018 03:45,3.21,3.51695E+15,111
410,30-06-2018 08:01,6.4,5.84227E+11,12
519,30-06-2018 10:51,2.09,4.53999E+15,26
2824,30-06-2018 13:21,16.83,3.0182E+13,99
468,30-06-2018 15:38,4.59,5.84227E+11,26
920,30-06-2018 16:39,11.15,4.7432E+18,137
1625,30-06-2018 19:22,11.2,4.16531E+18,126
2443,30-06-2018 23:06,4.32,3.58135E+15,122
481,01-07-2018 02:44,9.22,4.498E+12,143
1675,01-07-2018 03:34,10.09,4.86676E+18,44
1907,01-07-2018 04:06,10.24,3.53565E+15,19
2893,01-07-2018 04:31,17.11,3.00633E+13,23
1412,01-07-2018 05:32,10.46,4.76105E+18,24
491,01-07-2018 12:44,3.64,4.50641E+15,91
2794,01-07-2018 14:33,20.5,4.15984E+18,111
853,01-07-2018 20:25,1.03,4.02791E+15,19
286,01-07-2018 20:26,4.42,5.84227E+11,72
2915,01-07-2018 21:53,18.09,4.498E+12,38
1915,01-07-2018 23:06,10.26,4.86676E+18,94
53,01-07-2018 23:42,7.52,4.53999E+15,95
828,02-07-2018 04:53,0.7,5.84227E+11,103
2168,02-07-2018 08:25,5.5,5.29719E+15,127
3066,02-07-2018 14:48,14.71,4.26369E+15,28
1278,02-07-2018 17:57,10.75,4.26369E+15,3
1641,02-07-2018 18:09,11.15,5.01809E+11,129
3439,02-07-2018 21:40,2.14,4.72378E+18,37
1170,03-07-2018 01:23,10.75,3.53565E+15,3
2738,03-07-2018 10:54,19.86,4.72378E+18,54
3137,03-07-2018 12:54,18.54,4.16531E+18,132
3046,03-07-2018 14:08,15.96,4.02791E+15,20
3225,03-07-2018 14:56,1398,3.58135E+15,8
1737,03-07-2018 18:27,11.08,3.4412E+14,45
1965,03-07-2018 21:30,4.78,6.75911E+11,113
2422,03-07-2018 21:31,1.27,5.29719E+15,116
1003,04-07-2018 00:58,11.07,4.16531E+18,136
2703,04-07-2018 08:51,18.93,2.13194E+14,26
56,04-07-2018 10:44,4.08,5.50071E+15,100
1236,04-07-2018 11:19,10.58,4.58696E+18,77
2732,04-07-2018 12:08,15.32,5.36178E+15,36
606,04-07-2018 17:28,89,5.5706E+15,112
1253,04-07-2018 19:25,11.42,5.5706E+15,144
448,04-07-2018 19:48,7.37,4.53999E+15,122
2271,05-07-2018 00:07,2.03,4.31965E+12,64
20,05-07-2018 01:36,5.15,4.31965E+12,27
393,05-07-2018 04:10,4.14,4.15984E+18,33
1381,05-07-2018 10:42,12.71,3.56195E+15,40
2864,05-07-2018 11:56,16.13,3.0143E+13,3
1697,05-07-2018 13:07,11.84,3.0182E+13,60
2513,05-07-2018 13:12,15.03,4.83448E+15,21
2754,05-07-2018 15:03,19.2,5.13584E+15,64
1980,05-07-2018 16:01,3.92,4.71177E+15,50
2268,05-07-2018 17:19,3.43,4.86676E+18,141
2263,05-07-2018 17:38,2.37,5.29719E+15,43
238,05-07-2018 18:44,3.68,3.00633E+13,91
1017,05-07-2018 19:03,11.29,4.7432E+18,69
196,05-07-2018 20:28,5.59,5.01809E+11,83
983,05-07-2018 23:24,10.55,5.0188E+11,134
2204,06-07-2018 01:07,4.72,4.27647E+12,32
1561,06-07-2018 01:08,11.74,4.58696E+18,52
2576,06-07-2018 03:02,16.99,6.75911E+11,16
2134,06-07-2018 06:07,3.65,3.72415E+14,123
577,06-07-2018 06:09,1.48,4.74104E+12,145
2001,06-07-2018 10:25,1.8,4.96292E+18,75
440,06-07-2018 13:10,9.84,4.64401E+18,77
3298,06-07-2018 13:19,18.84,5.13584E+15,13
2959,06-07-2018 15:58,17.63,5.13584E+15,63
560,06-07-2018 16:12,117,3.4412E+14,62
93,06-07-2018 16:16,8.74,4.26369E+15,66
2923,06-07-2018 21:14,15.84,3.51695E+15,119
1162,06-07-2018 21:27,11.67,3.56107E+15,84
3073,06-07-2018 22:04,18.29,5.0188E+11,99
614,07-07-2018 00:11,2.75,4.498E+12,126
2017,07-07-2018 00:40,1.76,4.74104E+12,12
1283,07-07-2018 04:47,10.6,5.0188E+11,84
3101,07-07-2018 13:13,18.56,5.84227E+11,121
351,07-07-2018 14:55,7.41,6.75911E+11,98
2010,07-07-2018 17:26,1.89,5.03843E+11,30
965,07-07-2018 17:29,10.54,4.58696E+18,106
3161,07-07-2018 21:48,20.6,3.56107E+15,29
961,07-07-2018 21:50,11.62,4.2791E+18,125
716,08-07-2018 01:35,3.03,5.17595E+15,66
2421,08-07-2018 02:51,1.08,5.84227E+11,93
3435,08-07-2018 04:01,1.24,4.498E+12,4
669,08-07-2018 04:14,0.86,4.72378E+18,144
459,08-07-2018 05:26,4.06,4.74104E+12,66
2656,08-07-2018 05:45,16.66,5.13584E+15,41
1476,08-07-2018 12:07,10.45,5.13584E+15,14
579,08-07-2018 14:04,1.75,3.56107E+15,144
3103,08-07-2018 14:11,17.16,4.53999E+15,6
794,08-07-2018 14:50,3.13,6.75911E+11,23
360,08-07-2018 20:35,5.21,4.02791E+15,128
2341,08-07-2018 23:55,2.73,5.50071E+15,63
3484,08-07-2018 23:57,2.44,4.16531E+18,104
946,09-07-2018 00:36,11.06,5.29719E+15,139
2272,09-07-2018 01:47,4.46,4.02791E+15,93
1085,09-07-2018 02:30,12.04,3.00633E+13,118
2354,09-07-2018 02:42,3.17,3.0143E+13,42
2566,09-07-2018 05:40,13.59,4.83448E+15,89
742,09-07-2018 06:17,1.46,3.5822E+15,15
25,09-07-2018 07:58,3.59,3.58135E+15,99
2067,09-07-2018 11:52,1.4,4.76105E+18,47
2153,09-07-2018 13:22,4,4.74104E+12,80
470,10-07-2018 01:28,4.11,6.01199E+15,86
711,10-07-2018 05:18,3.64,4.26369E+15,88
1820,10-07-2018 08:29,10.23,3.0182E+13,36
186,10-07-2018 12:31,8.74,5.50071E+15,96
1034,10-07-2018 12:33,10.01,3.53565E+15,35
1539,10-07-2018 13:06,11.13,4.53999E+15,44
896,10-07-2018 17:57,10.46,5.50071E+15,118
1512,10-07-2018 18:23,10.36,4.15072E+15,108
1152,10-07-2018 21:47,10.39,5.0188E+11,134
1562,10-07-2018 22:55,11.96,5.0188E+11,110
705,11-07-2018 04:08,3.17,3.5822E+15,22
2812,11-07-2018 04:10,16.81,3.0143E+13,74
1327,11-07-2018 05:48,10.1,3.5822E+15,5
3382,11-07-2018 05:51,2.22,3.53565E+15,59
184,11-07-2018 06:19,8.4,3.58135E+15,33
2511,11-07-2018 09:57,14.8,4.2791E+18,58
3322,11-07-2018 11:48,16.37,5.03843E+11,150
2038,11-07-2018 15:16,4.8,3.5822E+15,50
1334,11-07-2018 16:55,1159,3.00783E+13,107
1497,11-07-2018 17:02,10.86,4.26849E+15,142
32,11-07-2018 18:10,4.75,3.53565E+15,9
2426,11-07-2018 18:13,3.01,4.50641E+15,83
2829,11-07-2018 19:50,18.4,4.15072E+15,79
2305,11-07-2018 21:03,1.67,4.31965E+12,44
1478,12-07-2018 01:40,11.75,3.56195E+15,2
1432,12-07-2018 03:45,10.71,3.5822E+15,127
2429,12-07-2018 04:16,3.69,5.50071E+15,74
1872,12-07-2018 15:46,13.75,4.96292E+18,88
3075,12-07-2018 15:54,15.91,3.56107E+15,42
2135,12-07-2018 17:52,4.34,4.16531E+18,131
908,12-07-2018 17:57,10.83,4.498E+12,136
1563,12-07-2018 18:38,10.66,3.53565E+15,12
935,12-07-2018 23:07,10.17,4.7432E+18,103
2200,13-07-2018 00:08,1.96,5.29719E+15,31
879,13-07-2018 06:03,10.48,4.7432E+18,46
872,13-07-2018 06:19,1.56,3.72415E+14,3
1128,13-07-2018 10:50,11.29,1.80099E+14,90
2651,13-07-2018 11:20,17.83,4.64401E+18,9
2514,13-07-2018 11:33,17.33,4.15984E+18,134
1529,13-07-2018 15:58,10.03,4.26369E+15,33
1787,13-07-2018 16:44,11.95,6.01199E+15,97
690,13-07-2018 19:47,267,3.0182E+13,5
1574,14-07-2018 01:12,10.16,4.72378E+18,35
1888,14-07-2018 01:13,12.4,3.58135E+15,101
1639,14-07-2018 02:08,10.18,6.50024E+15,102
1349,14-07-2018 06:09,1160,3.00783E+13,136
3489,14-07-2018 06:58,3.47,4.18816E+15,122
1590,14-07-2018 10:14,10.01,3.0143E+13,148
2599,14-07-2018 16:02,15.89,4.27647E+12,141
2252,14-07-2018 16:11,3.07,4.15984E+18,81
558,14-07-2018 17:44,0.53,4.50641E+15,81
534,14-07-2018 19:07,1.14,4.2791E+18,74
2288,14-07-2018 19:46,1.37,4.53999E+15,63
1595,14-07-2018 22:06,10.68,4.96292E+18,47
454,14-07-2018 23:03,4,4.15984E+18,15
359,15-07-2018 01:35,3.23,4.50641E+15,41
1526,15-07-2018 04:50,10.13,3.53565E+15,137
131,15-07-2018 07:33,9.89,6.50024E+15,68
963,15-07-2018 08:56,10.21,5.29719E+15,147
2920,15-07-2018 10:25,18.7,4.26849E+15,24
1514,15-07-2018 17:44,10.45,4.96292E+18,80
2266,15-07-2018 18:24,4.39,4.58696E+18,64
2845,15-07-2018 20:39,19.2,5.29719E+15,22
2659,15-07-2018 22:07,15.51,5.13584E+15,83
484,16-07-2018 05:15,3.77,4.15984E+18,18
3213,16-07-2018 05:28,17.91,5.50071E+15,127
3416,16-07-2018 07:21,1.27,3.00633E+13,5
419,16-07-2018 09:01,6.34,4.58696E+18,135
1257,16-07-2018 09:15,10.94,5.50071E+15,35
2858,16-07-2018 09:25,14.78,5.17595E+15,72
1352,16-07-2018 19:27,11.5,3.56107E+15,57
323,16-07-2018 20:11,3.26,3.0182E+13,140
2668,17-07-2018 04:19,21.5,4.26369E+15,101
2950,17-07-2018 05:35,14.74,5.03843E+11,134
1187,17-07-2018 06:44,11.71,3.51695E+15,107
3011,17-07-2018 08:10,16.21,4.58696E+18,83
2023,17-07-2018 09:00,3.97,4.498E+12,143
721,17-07-2018 10:11,233,3.51695E+15,73
2737,17-07-2018 14:28,17.9,3.56195E+15,72
824,17-07-2018 16:30,0.69,3.51711E+15,145
1172,17-07-2018 18:07,10.07,4.26849E+15,31
755,17-07-2018 22:11,0.52,4.50641E+15,142
2932,17-07-2018 23:45,13.75,4.71177E+15,33
2336,18-07-2018 00:07,1.54,4.6819E+12,75
762,18-07-2018 02:21,1,5.0188E+11,95
2525,18-07-2018 02:32,19.15,5.17595E+15,12
2179,18-07-2018 05:43,2.74,4.58696E+18,73
1124,18-07-2018 08:04,10.45,3.58135E+15,103
136,18-07-2018 09:19,974,3.4412E+14,19
1444,18-07-2018 15:02,10.01,4.64401E+18,88
2763,18-07-2018 19:18,19.32,4.6819E+12,20
2306,18-07-2018 23:24,4.2,2.13194E+14,109
2417,19-07-2018 01:03,2.84,4.83448E+15,93
118,19-07-2018 01:51,10.08,5.84227E+11,22
1160,19-07-2018 05:57,10.14,5.84227E+11,29
1983,19-07-2018 09:12,5.48,3.0143E+13,16
2480,19-07-2018 10:03,16.92,6.50024E+15,10
663,19-07-2018 11:23,2.06,4.7432E+18,67
737,19-07-2018 11:34,3.74,4.2791E+18,128
2680,19-07-2018 16:11,19.12,5.5706E+15,17
3165,19-07-2018 19:49,19.15,5.03843E+11,7
210,19-07-2018 22:50,6.4,6.01199E+15,108
3114,20-07-2018 04:37,18.3,5.0188E+11,40
1634,20-07-2018 11:37,13.5,3.51695E+15,10
1285,20-07-2018 14:22,10.04,3.56195E+15,78
514,20-07-2018 14:53,12.09,5.84227E+11,20
1768,20-07-2018 15:42,11.48,4.18816E+15,44
3226,20-07-2018 18:07,18.01,4.96292E+18,95
2180,20-07-2018 19:12,4.22,5.5706E+15,10
2908,21-07-2018 01:01,15.46,4.15984E+18,112
1543,21-07-2018 01:41,10.07,3.51695E+15,121
1367,21-07-2018 02:00,11.1,4.53999E+15,90
2803,21-07-2018 06:21,16.74,4.7432E+18,44
2279,21-07-2018 07:26,5.11,4.15984E+18,140
1623,21-07-2018 09:34,12.16,5.01809E+11,116
3472,21-07-2018 10:54,3.46,5.01809E+11,118
682,21-07-2018 11:08,291,3.0143E+13,119
2571,21-07-2018 11:17,16.53,4.58696E+18,1
3224,21-07-2018 15:39,17.53,3.4412E+14,142
633,21-07-2018 23:12,1.42,3.53565E+15,117
1519,22-07-2018 00:53,11.14,4.6819E+12,118
2425,22-07-2018 01:03,1.2,4.31965E+12,11
1282,22-07-2018 12:37,10.33,6.75911E+11,96
2309,22-07-2018 14:37,5.55,5.29719E+15,81
2542,22-07-2018 17:51,15.47,3.56107E+15,93
42,22-07-2018 18:28,7.24,6.50024E+15,67
2140,22-07-2018 18:58,2.55,3.0143E+13,102
51,23-07-2018 06:21,5.64,4.71177E+15,30
1763,23-07-2018 07:33,11.45,5.84227E+11,79
2446,23-07-2018 10:37,4.15,3.72415E+14,45
851,23-07-2018 12:02,1.13,5.13584E+15,15
701,23-07-2018 15:52,1.87,3.5822E+15,70
1206,23-07-2018 18:59,11.82,4.83448E+15,142
2690,23-07-2018 22:05,17.21,4.15072E+15,34
1807,23-07-2018 23:27,10.97,4.50641E+15,79
2654,24-07-2018 02:49,16.36,4.74104E+12,142
1217,24-07-2018 03:14,10.17,3.51711E+15,77
3358,24-07-2018 06:24,1.13,4.7432E+18,141
345,24-07-2018 07:40,3.35,4.72378E+18,108
725,24-07-2018 10:05,0.89,5.50071E+15,27
3024,24-07-2018 10:27,18.98,3.0182E+13,124
1597,24-07-2018 10:40,10.65,3.00633E+13,85
1719,24-07-2018 14:15,12.76,3.53565E+15,92
2088,24-07-2018 14:44,5.02,4.26849E+15,136
3430,24-07-2018 16:09,2.82,4.74104E+12,32
866,24-07-2018 16:40,1.24,4.27647E+12,46
3049,24-07-2018 17:42,16.75,3.53565E+15,123
29,24-07-2018 20:45,7.78,4.71177E+15,92
883,24-07-2018 21:03,12.89,4.7432E+18,29
1348,24-07-2018 22:42,1108,3.58135E+15,35
1248,25-07-2018 00:49,10.41,4.2791E+18,32
2438,25-07-2018 00:52,5.69,4.15072E+15,29
1631,25-07-2018 06:25,12.17,3.0182E+13,2
1426,25-07-2018 06:54,12.24,1.80099E+14,78
